x1,x2,x3,y
-2.8789543840645484,-1.4550277573142034,4.188958540855333,0
-1.332141554107947,-0.25449614673075077,0.33902489242038647,0
2.2364227190521713,-3.877266009503175,-8.671205791461652,1
3.5175503443616085,-1.7042555987382146,-5.994804868221806,1
1.590485940552097,-0.26153551452353013,-0.41596855880473343,1
2.7987841254947976,-1.078107528731508,-3.0173902369901713,1
2.2394985333062163,-0.15134132787719004,-0.3389286818095823,1
0.40510540499340747,0.33364045442744517,0.1351595514130147,1
1.341629446176562,-3.06846552488143,-4.116743702758547,1
2.708845061473262,0.13835846665294924,0.37479164910585455,1
-3.5046568012988146,-0.7653018029440923,2.6821201687342584,0
-0.48087648955335943,-1.0400884827181218,0.5001540983943704,0
-2.5327783515752786,-0.5212215307422208,1.3201386094388254,0
3.828396531774233,-1.314031748912301,-5.030634590177082,1
2.664627399203854,-0.636809471728349,-1.6968599664398907,1
0.5151761447745753,0.14886707573597865,0.0766927661615262,1
3.1469988262005977,-1.0531363039531862,-3.314218712369913,1
0.24186053353405892,0.43613467456203436,0.10548376508227679,1
0.4931975772050218,-0.6623242508352883,-0.32665671583609535,1
1.705755989977766,-0.4339679182382556,-0.7402433759930859,1
-3.1967857625310807,-1.3200517351448364,4.219922592715462,0
-1.9965849009238268,0.8258672533227419,-1.6489140881516196,0
-1.4307832425538396,-0.6767087178317669,0.9682234935637867,0
-4.54772042005093,1.2476725090712406,-5.67406574703946,0
3.147922317267214,-1.702471096842543,-5.359246760253034,1
-2.6943203023622435,1.9817238445165812,-5.339398787956383,0
2.4837031534632406,1.7663152427679258,4.387002738472887,1
-0.8255167928751842,2.6857720061975434,-2.2171498929501454,0
-3.0554436116108623,0.3403527885687492,-1.0399287535263273,0
-3.302756723960673,1.1968145359003028,-3.9527872557785977,0
-2.484039245722529,-0.15123550237561817,0.3756749232475983,0
-1.9454119032426833,-0.2797104731812962,0.544152083988537,0
-1.0251904040278155,0.5996881738382075,-0.6147945612278948,0
-3.0050200673900638,-1.9271553128608832,5.79114038812433,0
2.1926533057756616,0.9837127315322269,2.1569409727277433,1
-1.4886240323716282,-1.9264916928191576,2.8678218320948985,0
0.30573334871452723,-2.2522423870486734,-0.6885856071091913,1
4.235513102126275,1.0020704961734839,4.244282715796968,1
3.238975658904053,-0.23321127207316203,-0.7553656336270224,1
-1.0868607282460045,0.3881626174282742,-0.42187870505596936,0
1.8542615895151735,-0.7002440600491883,-1.2984356638353665,1
2.891223465393942,-0.09669986645154097,-0.2795809229851557,1
2.160832151295998,0.8453688888523242,1.8267002747374752,1
-1.1452824374353783,3.1179647127231775,-3.5709502260251,0
-0.47924162593477665,0.39931797270494046,-0.19136979450409441,0
-2.814663381946465,-0.11365076272426934,0.3198886401702872,0
-2.988117687182799,0.1562579449895635,-0.4669171291861515,0
-0.205227035559837,1.283271203646884,-0.2633619449437539,0
2.2126307950387853,-0.03596160845705071,-0.07956976231119761,1
2.3870920855966444,-0.5209998243019093,-1.2436745571883299,1
-1.4524749257573233,1.853453341747366,-2.6920945049491682,0
3.4627830345589117,0.5042155163860336,1.745988935902918,1
0.870838319125271,0.49549459237053456,0.43149567795561766,0
-0.006857014222472542,0.9687698234528743,-0.006642868457718573,0
2.035571510144594,3.5503505350718108,7.226992400218793,1
0.776413914893793,0.20153075448200178,0.15647128205887081,1
-3.4379613736409445,0.23942888827035907,-0.8231472696072879,0
1.1970768485198655,1.9346316513748656,2.315902760274607,1
-1.784540618433585,-2.2343708529501445,3.9873255437336277,0
0.9602057554884686,-0.8001690105558232,-0.7683268892992147,1
-2.92725045709663,0.9538352013518617,-2.792114529152093,0
-1.437873056665227,-0.997385981091935,1.4341144293077068,0
2.6954499386878754,0.6956277349732003,1.8750297355830985,1
-1.6228736065917595,-1.591518551928547,2.5828334523259757,0
-2.5132155177485656,1.4914434595244845,-3.7483188463215393,0
-0.308458875636551,0.8349447829675292,-0.25754612897276813,1
-2.469079752506121,0.6885670348860692,-1.7001269240803694,0
4.250960656056362,0.49883344787092077,2.1205213608242266,1
-1.7827578444835954,1.4134343265702936,-2.519811133355579,0
-1.9643801236360037,1.2831791633092184,-2.5206516434685065,0
1.8961732563414377,-1.0983684839327748,-2.0826969448416177,1
2.7565856365879013,-2.582992133294764,-7.120239014059888,1
-0.7951353225453475,0.46342367900982717,-0.3684845364846305,0
0.9614812741818151,-1.6496255652266631,-1.586084090377029,1
1.1810588789600234,-2.030462898453547,-2.398096234617466,1
-2.658746115434889,2.167164131918969,-5.761939217249383,0
1.5741094019118982,-0.8190457850439667,-1.2892676708340196,1
2.349049264909908,0.3355952041895537,0.7883296677087617,1
0.015562593238830743,1.5040031362271946,0.023406189039029572,1
-0.6197533489440414,-1.520822458812273,0.9425348119982176,0
-0.17736125164215222,-0.424800135300208,0.0753430836946005,0
2.0243791978815495,-0.2327566446631949,-0.4711877096248793,1
0.6471160992705458,2.6241433067685436,1.6981253806029712,0
0.3512936108659431,-2.430054915596965,-0.8536627659025924,0
-0.29924114422777714,0.9686838414942798,-0.289870061123707,0
-3.5529023877934987,-1.246545852245944,4.428855734938696,0
3.0752699760919375,0.4435435035650089,1.3640160196040991,1
-1.5936931388002382,-0.014196593374583712,0.022625013455410983,0
2.523050924656928,-0.38274838691951496,-0.9656936715282298,1
-0.4937151503309379,-0.8266427806163058,0.40812606470196394,0
1.9924312989033535,-0.2479947638370798,-0.4941125294331433,1
-2.402012914319619,1.237337350706091,-2.972100295766054,0
1.3412955040133356,-1.1736692473011408,-1.5742372846037358,1
1.8857569528903886,0.33442022007246525,0.6306352551887853,1
-2.907724651278948,0.38602389103947193,-1.122451183958091,0
-0.9311523304481952,2.105863418377331,-1.9608796296276543,0
2.0950724169087347,-0.3292758882268231,-0.6898568309771406,1
1.9926440467453053,-0.19109425110391695,-0.3807828218294726,1
2.3045797718595527,0.34047042692524476,0.784641258808305,1
-0.21033244865085468,-0.7666823960215812,0.16125818569272346,0
2.8439721413680763,-0.7177263976089905,-2.0411938799244362,1
0.17827042968360976,-0.5534248957640665,-0.09865929396546708,1
4.640842519060554,0.825956316266506,3.833133191416227,1
0.09245467014751672,-0.957675282289275,-0.08854155233248488,0
-2.3309432166394104,-0.6625296857857289,1.5443190769044848,0
-2.966439821678739,-2.0732033929447287,6.150033103270718,0
2.2999639273466372,-1.1691694195451032,-2.6890474899105437,1
1.5742106502862176,0.46990109082013326,0.739723301750165,1
