provider,model,temperature,random_seed,n_shot_phase_bc,class_0,class_1,feature_0,feature_1,prompt_variant,repetition,fidelity_problem_a,consistency_problem_b,kappa_problem_b,f1_problem_b,consistency_problem_c,kappa_problem_c,f1_problem_c,llm_accuracy_problem_a,llm_accuracy_problem_b,llm_accuracy_problem_c,metric_accuracy_problem_b,metric_accuracy_problem_c,w_0,w_1,w_ratio,w_direction_0,w_direction_1,w_cosine_sim_nnls,w_cosine_sim_lp,w_cosine_sim_nnls_lp,gamma,w_lp_0,w_lp_1,fidelity_lp_problem_a,consistency_lp_problem_b,kappa_lp_problem_b,consistency_lp_problem_c,kappa_lp_problem_c,gamma_lp,n_disagreements_b,n_disagreements_c,n_malformed_responses,euclidean_consistency_b,euclidean_consistency_c,diagonal_limitation_flag
openai,gpt-4o-mini,0.0,42,40,A,B,x1,x2,default,2,0.82,0.85,0.7013274336283186,0.8499999999999999,0.85,0.6993318485523385,0.8499999999999999,0.28,0.16666666666666666,0.11666666666666667,0.08333333333333333,0.06666666666666667,0.2640941109781461,0.619094844267668,0.4265810213466485,0.3923720392048504,0.9198066007863975,0.9878882319894018,0.9278504125164121,0.8587425488997984,0.0,0.5,0.5,0.7733333333333333,0.9,0.8,0.8833333333333333,0.7651006711409396,0.0,9,9,0,0.9,0.8833333333333333,1
openai,gpt-4o-mini,0.0,42,10,0,1,x1,x2,default,0,0.62,0.8333333333333334,0.6578813988849468,0.8333333333333333,0.9666666666666667,0.9326683291770573,0.9666666666666667,0.5333333333333333,0.14444444444444443,0.14444444444444443,0.28888888888888886,0.17777777777777778,0.0,0.11355035599054589,0.0,0.0,1.0,0.9716762516924458,0.7071067723798821,0.8541793919226691,0.0,0.5,0.5,0.6,0.9111111111111111,0.8163265306122449,0.9,0.800982800982801,0.0,15,3,0,0.9111111111111111,0.9,1
openai,gpt-4o-mini,0.0,42,10,0,1,x1,x2,default,1,0.62,0.8333333333333334,0.6578813988849468,0.8333333333333333,0.9666666666666667,0.9326683291770573,0.9666666666666667,0.5333333333333333,0.14444444444444443,0.14444444444444443,0.28888888888888886,0.17777777777777778,0.0,0.11355035599054589,0.0,0.0,1.0,0.9716762516924458,0.7071067723798821,0.8541793919226691,0.0,0.5,0.5,0.6,0.9111111111111111,0.8163265306122449,0.9,0.800982800982801,0.0,15,3,0,0.9111111111111111,0.9,1
openai,gpt-4o-mini,0.0,42,10,0,1,x1,x2,default,2,0.62,0.8555555555555555,0.7058823529411765,0.8555555555555556,0.9666666666666667,0.9326683291770573,0.9666666666666667,0.5333333333333333,0.15555555555555556,0.14444444444444443,0.2777777777777778,0.17777777777777778,0.0,0.11355035599054589,0.0,0.0,1.0,0.9716762516924458,0.7071067723798821,0.8541793919226691,0.0,0.5,0.5,0.6,0.9,0.7938931297709924,0.9,0.800982800982801,0.0,13,3,0,0.9,0.9,1
openai,gpt-4o-mini,0.0,42,10,Positivo,Negativo,x1,x2,default,0,0.9466666666666667,0.7777777777777778,0.5522388059701493,0.7777777777777778,0.6666666666666666,0.334647609659931,0.6666666666666666,0.08666666666666667,0.6222222222222222,0.5444444444444444,0.8222222222222222,0.8777777777777778,0.31039064443212255,3.445568198623998,0.09008402287787494,0.08972071080106374,0.9959669643383519,0.9851834202085671,0.7676971170279122,0.8662244419998752,0.0,0.5,0.5,0.9266666666666666,0.6222222222222222,0.24556213017751483,0.6666666666666666,0.334647609659931,0.0,20,30,0,0.6222222222222222,0.6666666666666666,0
openai,gpt-4o-mini,0.0,42,10,Positivo,Negativo,x1,x2,default,1,0.9466666666666667,0.7777777777777778,0.5522388059701493,0.7777777777777778,0.6777777777777778,0.35745937961595275,0.6777777777777778,0.08666666666666667,0.6222222222222222,0.5555555555555556,0.8222222222222222,0.8777777777777778,0.31039064443212255,3.445568198623998,0.09008402287787494,0.08972071080106374,0.9959669643383519,0.9851834202085671,0.7676971170279122,0.8662244419998752,0.0,0.5,0.5,0.9266666666666666,0.6222222222222222,0.24556213017751483,0.6777777777777778,0.35745937961595275,0.0,20,29,0,0.6222222222222222,0.6777777777777778,0
openai,gpt-4o-mini,0.0,42,10,Positivo,Negativo,x1,x2,default,2,0.9466666666666667,0.7666666666666667,0.5286783042394014,0.7666666666666667,0.6444444444444445,0.2902907836372597,0.6444444444444445,0.08666666666666667,0.6111111111111112,0.5222222222222223,0.8222222222222222,0.8777777777777778,0.31039064443212255,3.445568198623998,0.09008402287787494,0.08972071080106374,0.9959669643383519,0.9851834202085671,0.7676971170279122,0.8662244419998752,0.0,0.5,0.5,0.9266666666666666,0.6555555555555556,0.3097476496783771,0.7666666666666667,0.533793783917119,0.0,21,32,0,0.6555555555555556,0.7666666666666667,0
openai,gpt-4o-mini,0.0,42,10,Azul,Vermelho,x1,x2,default,0,0.5933333333333334,0.9777777777777777,0.955379276152702,0.9777777777777777,0.8777777777777778,0.7555555555555555,0.8777777777777778,0.18666666666666668,0.7555555555555555,0.8333333333333334,0.7333333333333333,0.8444444444444444,0.0,1.1830931983462243,0.0,0.0,1.0,0.9671365000649716,0.7071067803413056,0.8636561203412289,0.0,0.5,0.5,0.86,0.7555555555555555,0.5120749137506161,0.9,0.7945205479452054,0.0,2,11,0,0.7555555555555555,0.9,0
openai,gpt-4o-mini,0.0,42,10,Azul,Vermelho,x1,x2,default,1,0.5933333333333334,0.9888888888888889,0.977645305514158,0.9888888888888889,0.8777777777777778,0.7555555555555555,0.8777777777777778,0.18666666666666668,0.7444444444444445,0.8333333333333334,0.7333333333333333,0.8444444444444444,0.0,1.1830931983462243,0.0,0.0,1.0,0.9671365000649716,0.7071067803413056,0.8636561203412289,0.0,0.5,0.5,0.86,0.7555555555555555,0.5132743362831859,0.9,0.7945205479452054,0.0,1,11,0,0.7555555555555555,0.9,0
openai,gpt-4o-mini,0.0,42,10,Azul,Vermelho,x1,x2,default,2,0.5933333333333334,0.9777777777777777,0.955379276152702,0.9777777777777777,0.8777777777777778,0.7555555555555555,0.8777777777777778,0.18666666666666668,0.7555555555555555,0.8333333333333334,0.7333333333333333,0.8444444444444444,0.0,1.1830931983462243,0.0,0.0,1.0,0.9671365000649716,0.7071067803413056,0.8636561203412289,0.0,0.5,0.5,0.86,0.7555555555555555,0.5120749137506161,0.9,0.7945205479452054,0.0,2,11,0,0.7555555555555555,0.9,0
openai,gpt-4o-mini,0.0,42,10,B,A,x1,x2,default,0,0.6866666666666666,0.8444444444444444,0.6846846846846847,0.8444444444444444,0.9666666666666667,0.9326683291770573,0.9666666666666667,0.4066666666666667,0.12222222222222222,0.14444444444444443,0.2777777777777778,0.17777777777777778,0.0,0.07488255463172948,0.0,0.0,1.0,0.9707723584918803,0.7071067678323025,0.8561466935060572,0.0,0.5,0.5,0.6533333333333333,0.8555555555555555,0.7058823529411765,0.9,0.800982800982801,0.0,14,3,0,0.8555555555555555,0.9,1
openai,gpt-4o-mini,0.0,42,10,B,A,x1,x2,default,1,0.6866666666666666,0.8444444444444444,0.6846846846846847,0.8444444444444444,0.9666666666666667,0.9326683291770573,0.9666666666666667,0.4066666666666667,0.12222222222222222,0.14444444444444443,0.2777777777777778,0.17777777777777778,0.0,0.07488255463172948,0.0,0.0,1.0,0.9707723584918803,0.7071067678323025,0.8561466935060572,0.0,0.5,0.5,0.6533333333333333,0.8555555555555555,0.7058823529411765,0.9,0.800982800982801,0.0,14,3,0,0.8555555555555555,0.9,1
openai,gpt-4o-mini,0.0,42,10,B,A,x1,x2,default,2,0.6866666666666666,0.8444444444444444,0.6846846846846847,0.8444444444444444,0.9666666666666667,0.9326683291770573,0.9666666666666667,0.4066666666666667,0.12222222222222222,0.14444444444444443,0.2777777777777778,0.17777777777777778,0.0,0.07488255463172948,0.0,0.0,1.0,0.9707723584918803,0.7071067678323025,0.8561466935060572,0.0,0.5,0.5,0.6533333333333333,0.8555555555555555,0.7058823529411765,0.9,0.800982800982801,0.0,14,3,0,0.8555555555555555,0.9,1
openai,gpt-4o-mini,0.0,42,10,1,0,x1,x2,default,0,0.7933333333333333,0.8555555555555555,0.7102526002971769,0.8555555555555555,1.0,1.0,1.0,0.4866666666666667,0.8444444444444444,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.0,0.0006306381206124118,0.0,0.0,1.0,0.9751484514439835,0.7071051954946509,0.8461612635778997,0.0,0.5,0.5,0.72,0.8222222222222222,0.6401799100449775,0.8888888888888888,0.7787610619469026,0.0,13,0,0,0.8222222222222222,0.8888888888888888,0
openai,gpt-4o-mini,0.0,42,10,1,0,x1,x2,default,1,0.7933333333333333,0.8555555555555555,0.7102526002971769,0.8555555555555555,1.0,1.0,1.0,0.4866666666666667,0.8444444444444444,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.0,0.0006306381206124118,0.0,0.0,1.0,0.9751484514439835,0.7071051954946509,0.8461612635778997,0.0,0.5,0.5,0.72,0.8222222222222222,0.6401799100449775,0.8888888888888888,0.7787610619469026,0.0,13,0,0,0.8222222222222222,0.8888888888888888,0
openai,gpt-4o-mini,0.0,42,10,1,0,x1,x2,default,2,0.7933333333333333,0.8666666666666667,0.7326732673267327,0.8666666666666667,0.9888888888888889,0.9777117384843982,0.9888888888888889,0.4866666666666667,0.8333333333333334,0.8444444444444444,0.7222222222222222,0.8333333333333334,0.0,0.0006306381206124118,0.0,0.0,1.0,0.9751484514439835,0.7071051954946509,0.8461612635778997,0.0,0.5,0.5,0.72,0.8111111111111111,0.6184538653366584,0.8888888888888888,0.778652238071815,0.0,12,1,0,0.8111111111111111,0.8888888888888888,0
openai,gpt-4o-mini,0.0,42,10,Negativo,Positivo,x1,x2,default,0,0.9266666666666666,0.7666666666666667,0.5286783042394014,0.7666666666666667,0.6444444444444445,0.29307805596465386,0.6444444444444444,0.82,0.4,0.5222222222222223,0.16666666666666666,0.18888888888888888,1.361552070170644,5.785941873224953,0.23532073083405275,0.22906388025091687,0.9734113923539182,0.9998996742016745,0.8502784192657199,0.8576484753058726,0.0,0.5,0.5,0.86,0.6222222222222222,0.24630541871921185,0.7888888888888889,0.5714285714285714,0.0,21,32,0,0.6222222222222222,0.7888888888888889,0
openai,gpt-4o-mini,0.0,42,10,Negativo,Positivo,x1,x2,default,1,0.9266666666666666,0.7777777777777778,0.5520159283225485,0.7777777777777778,0.6444444444444445,0.28888888888888886,0.6444444444444444,0.82,0.3888888888888889,0.5,0.16666666666666666,0.16666666666666666,1.361552070170644,5.785941873224953,0.23532073083405275,0.22906388025091687,0.9734113923539182,0.9998996742016745,0.8502784192657199,0.8576484753058726,0.0,0.5,0.5,0.86,0.6333333333333333,0.2681123706259241,0.8555555555555555,0.7049924357034796,0.0,20,32,0,0.6333333333333333,0.8555555555555555,0
openai,gpt-4o-mini,0.0,42,10,Negativo,Positivo,x1,x2,default,2,0.9266666666666666,0.7555555555555555,0.5025125628140703,0.7555555555555555,0.6444444444444445,0.29064039408867004,0.6444444444444444,0.82,0.4,0.4888888888888889,0.15555555555555556,0.15555555555555556,1.361552070170644,5.785941873224953,0.23532073083405275,0.22906388025091687,0.9734113923539182,0.9998996742016745,0.8502784192657199,0.8576484753058726,0.0,0.5,0.5,0.86,0.6333333333333333,0.2666666666666667,0.8444444444444444,0.6834170854271358,0.0,22,32,0,0.6333333333333333,0.8444444444444444,0
openai,gpt-4o-mini,0.0,42,10,Vermelho,Azul,x1,x2,default,0,0.6066666666666667,0.8555555555555555,0.7090999502734958,0.8555555555555556,0.9555555555555556,0.9107142857142857,0.9555555555555556,0.86,0.14444444444444443,0.12222222222222222,0.28888888888888886,0.16666666666666666,0.0,5.146956436440347e-05,0.0,0.0,1.0,0.9662461002659533,0.7070873527624602,0.8651759919572012,0.09921875000000001,0.5,0.5,0.86,0.8333333333333334,0.6619929894842264,0.9222222222222223,0.844903988183161,0.0,13,4,0,0.8333333333333334,0.9222222222222223,0
openai,gpt-4o-mini,0.0,42,10,Vermelho,Azul,x1,x2,default,1,0.6066666666666667,0.8555555555555555,0.7076461769115443,0.8555555555555556,0.9666666666666667,0.9333333333333333,0.9666666666666667,0.86,0.13333333333333333,0.13333333333333333,0.2777777777777778,0.16666666666666666,0.0,5.146956436440347e-05,0.0,0.0,1.0,0.9662461002659533,0.7070873527624602,0.8651759919572012,0.09921875000000001,0.5,0.5,0.86,0.8444444444444444,0.6838936276969393,0.9,0.8,0.0,13,3,0,0.8444444444444444,0.9,0
openai,gpt-4o-mini,0.0,42,10,Vermelho,Azul,x1,x2,default,2,0.6066666666666667,0.8555555555555555,0.7076461769115443,0.8555555555555556,0.9555555555555556,0.9107142857142857,0.9555555555555556,0.86,0.13333333333333333,0.12222222222222222,0.2777777777777778,0.16666666666666666,0.0,5.146956436440347e-05,0.0,0.0,1.0,0.9662461002659533,0.7070873527624602,0.8651759919572012,0.09921875000000001,0.5,0.5,0.86,0.8444444444444444,0.6838936276969393,0.9222222222222223,0.844903988183161,0.0,13,4,0,0.8444444444444444,0.9222222222222223,0
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,geometric,0,0.7266666666666667,0.65,0.07991587802313371,0.65,0.68,0.15074309978768596,0.6799999999999999,0.4866666666666667,0.5,0.54,0.17,0.72,0.1509613996209437,0.1413499719774018,1.0679973791935278,0.7299625164487743,0.6834871795284626,0.825774847489757,0.9994598580569383,0.8438635846507265,0.0,0.5,0.5,0.7266666666666667,0.65,0.07991587802313371,0.68,0.15074309978768596,0.0,35,32,0,0.65,0.68,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,geometric,1,0.7266666666666667,0.65,0.04994571118349633,0.6500000000000001,0.74,0.20972644376899696,0.74,0.4866666666666667,0.51,0.53,0.2,0.75,0.1509613996209437,0.1413499719774018,1.0679973791935278,0.7299625164487743,0.6834871795284626,0.825774847489757,0.9994598580569383,0.8438635846507265,0.0,0.5,0.5,0.7266666666666667,0.65,0.04994571118349633,0.74,0.20972644376899696,0.0,35,26,0,0.65,0.74,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,geometric,2,0.7266666666666667,0.64,0.06005221932114879,0.6399999999999999,0.72,0.20859242509892595,0.72,0.4866666666666667,0.49,0.55,0.17,0.81,0.1509613996209437,0.1413499719774018,1.0679973791935278,0.7299625164487743,0.6834871795284626,0.825774847489757,0.9994598580569383,0.8438635846507265,0.0,0.5,0.5,0.7266666666666667,0.64,0.06005221932114879,0.72,0.20859242509892595,0.0,36,28,0,0.64,0.72,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,cot,0,0.72,0.66,0.23457901846015317,0.66,0.61,0.21999999999999997,0.61,0.37333333333333335,0.51,0.49,0.77,0.86,0.0,0.16020808623601696,0.0,0.0,1.0,0.9719522135467626,0.7071067749446653,0.8535701791689196,0.0,0.5,0.5,0.6866666666666666,0.72,0.33237958989031946,0.76,0.4347621290626472,0.0,34,39,0,0.72,0.76,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,cot,1,0.72,0.66,0.25307557117750434,0.6599999999999999,0.64,0.28,0.64,0.37333333333333335,0.48,0.54,0.76,0.86,0.0,0.16020808623601696,0.0,0.0,1.0,0.9719522135467626,0.7071067749446653,0.8535701791689196,0.0,0.5,0.5,0.6866666666666666,0.65,0.22153024911032027,0.64,0.28,0.0,34,36,0,0.65,0.64,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,cot,2,0.72,0.65,0.25847457627118653,0.65,0.63,0.24242424242424243,0.6299999999999999,0.37333333333333335,0.5,0.51,0.77,0.86,0.0,0.16020808623601696,0.0,0.0,1.0,0.9719522135467626,0.7071067749446653,0.8535701791689196,0.0,0.5,0.5,0.6866666666666666,0.65,0.22153024911032027,0.63,0.2239932885906042,0.0,35,37,0,0.65,0.63,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,tabular,0,0.5866666666666667,0.64,0.1119881598421314,0.6400000000000001,0.65,0.14131501472031416,0.65,0.47333333333333333,0.47,0.52,0.13,0.71,0.19476110348375597,0.5298899548261247,0.36755009546777284,0.34498546944559827,0.9386080256802625,0.998053563433323,0.9076376624167748,0.8796941520273659,0.0,0.5,0.5,0.5933333333333334,0.65,0.11794354838709697,0.77,0.2892459826946848,0.0,36,35,0,0.65,0.77,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,tabular,1,0.5866666666666667,0.66,0.12416280267903124,0.6599999999999999,0.65,0.15048543689320393,0.6500000000000001,0.47333333333333333,0.47,0.52,0.15,0.75,0.19476110348375597,0.5298899548261247,0.36755009546777284,0.34498546944559827,0.9386080256802625,0.998053563433323,0.9076376624167748,0.8796941520273659,0.0,0.5,0.5,0.5933333333333334,0.65,0.11794354838709697,0.8,0.35064935064935054,0.0,34,35,0,0.65,0.8,1
openai,gpt-4o-mini,0.0,42,0,A,B,x1,x2,tabular,2,0.5866666666666667,0.68,0.10913140311804015,0.68,0.65,0.11794354838709697,0.6499999999999999,0.47333333333333333,0.48,0.53,0.2,0.76,0.19476110348375597,0.5298899548261247,0.36755009546777284,0.34498546944559827,0.9386080256802625,0.998053563433323,0.9076376624167748,0.8796941520273659,0.0,0.5,0.5,0.5933333333333334,0.64,0.08722109533468558,0.77,0.25997425997425994,0.0,32,35,0,0.64,0.77,0
openai,gpt-4o-mini,0.0,42,0,A,B,altura,peso,default,0,0.84,0.74,0.4288224956063268,0.74,0.73,0.3509615384615383,0.73,0.2,0.34,0.43,0.18,0.24,0.8794767854224349,2.0022057247309997,0.4392539560541884,0.4021662726886381,0.9155666491914873,0.9857827297361745,0.931777884251628,0.8575326091505409,0.0,0.5,0.5,0.8266666666666667,0.74,0.44253859348198976,0.66,0.22196796338672775,0.0,26,27,0,0.0,0.0,0
openai,gpt-4o-mini,0.0,42,0,A,B,feature_1,feature_2,default,0,0.58,0.54,0.004759844223279908,0.54,0.54,0.10261412407335158,0.54,0.2866666666666667,0.39,0.49,0.77,0.85,0.0,0.22112073735337648,0.0,0.0,1.0,0.9683215365756359,0.7071067766641312,0.8612759070507751,0.0,0.5,0.5,0.7666666666666667,0.73,0.37959558823529416,0.63,0.19213973799126638,0.0,46,46,0,0.0,0.0,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,default,0,0.8666666666666667,0.7,0.258893280632411,0.7,0.68,0.2792792792792792,0.6799999999999999,0.32666666666666666,0.44,0.58,0.16,0.88,0.3648746566620229,0.8558068468962968,0.4263516446325381,0.39219351676416103,0.9198827345961874,0.9950917511482479,0.9277780133604135,0.8863003411308826,0.0,0.5,0.5,0.7533333333333333,0.65,0.20237010027347302,0.66,0.25307557117750434,0.0,30,32,0,0.65,0.66,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,default,1,0.8666666666666667,0.69,0.1968911917098446,0.69,0.65,0.23913043478260865,0.6499999999999999,0.32666666666666666,0.46,0.57,0.17,0.88,0.3648746566620229,0.8558068468962968,0.4263516446325381,0.39219351676416103,0.9198827345961874,0.9950917511482479,0.9277780133604135,0.8863003411308826,0.0,0.5,0.5,0.7533333333333333,0.64,0.15094339622641517,0.69,0.3111111111111111,0.0,31,35,0,0.64,0.69,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,default,2,0.8666666666666667,0.72,0.3239980685659102,0.72,0.64,0.2091388400702987,0.64,0.32666666666666666,0.45,0.56,0.17,0.88,0.3648746566620229,0.8558068468962968,0.4263516446325381,0.39219351676416103,0.9198827345961874,0.9950917511482479,0.9277780133604135,0.8863003411308826,0.0,0.5,0.5,0.7533333333333333,0.65,0.19354838709677424,0.68,0.2792792792792792,0.0,28,36,0,0.65,0.68,0
